dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
3/1/2013,19.695,0.253,Beni Suef,Egypt,29.74N,31.38E
4/1/2013,21.146,0.477,Beni Suef,Egypt,29.74N,31.38E
5/1/2013,27.1,0.254,Beni Suef,Egypt,29.74N,31.38E
6/1/2013,28.392,0.482,Beni Suef,Egypt,29.74N,31.38E
7/1/2013,28.217,0.874,Beni Suef,Egypt,29.74N,31.38E
8/1/2013,28.588,0.75,Beni Suef,Egypt,29.74N,31.38E
9/1/2013,,,Beni Suef,Egypt,29.74N,31.38E
1/1/2012,20.482,0.496,Benoni,South Africa,26.52S,28.66E
2/1/2012,20.957,0.443,Benoni,South Africa,26.52S,28.66E
3/1/2012,19.097,0.426,Benoni,South Africa,26.52S,28.66E
4/1/2012,14.713,0.314,Benoni,South Africa,26.52S,28.66E
5/1/2012,13.32,0.486,Benoni,South Africa,26.52S,28.66E
6/1/2012,9.224,0.41,Benoni,South Africa,26.52S,28.66E
7/1/2012,9.036,0.593,Benoni,South Africa,26.52S,28.66E
8/1/2012,12.859,0.636,Benoni,South Africa,26.52S,28.66E
9/1/2012,14.771,0.433,Benoni,South Africa,26.52S,28.66E
10/1/2012,17.829,0.884,Benoni,South Africa,26.52S,28.66E
11/1/2012,19.05,0.638,Benoni,South Africa,26.52S,28.66E
12/1/2012,19.354,0.628,Benoni,South Africa,26.52S,28.66E
1/1/2013,20.673,0.779,Benoni,South Africa,26.52S,28.66E
2/1/2013,20.939,1.106,Benoni,South Africa,26.52S,28.66E
3/1/2013,19.033,0.815,Benoni,South Africa,26.52S,28.66E
4/1/2013,15.075,0.337,Benoni,South Africa,26.52S,28.66E
5/1/2013,12.154,0.271,Benoni,South Africa,26.52S,28.66E
6/1/2013,9.982,0.435,Benoni,South Africa,26.52S,28.66E
7/1/2013,9.755,1.226,Benoni,South Africa,26.52S,28.66E
8/1/2013,12.214,0.531,Benoni,South Africa,26.52S,28.66E
9/1/2013,,,Benoni,South Africa,26.52S,28.66E
1/1/2012,-11.977,0.362,Benxi,China,40.99N,123.55E
2/1/2012,-8.049,0.253,Benxi,China,40.99N,123.55E
3/1/2012,0.007,0.147,Benxi,China,40.99N,123.55E
4/1/2012,9.632,0.466,Benxi,China,40.99N,123.55E
5/1/2012,17.554,0.427,Benxi,China,40.99N,123.55E
6/1/2012,20.282,0.531,Benxi,China,40.99N,123.55E
7/1/2012,24.264,0.702,Benxi,China,40.99N,123.55E
8/1/2012,23.669,0.982,Benxi,China,40.99N,123.55E
9/1/2012,17.7,0.366,Benxi,China,40.99N,123.55E
10/1/2012,9.708,0.373,Benxi,China,40.99N,123.55E
11/1/2012,-0.351,0.495,Benxi,China,40.99N,123.55E
12/1/2012,-11.968,0.679,Benxi,China,40.99N,123.55E
1/1/2013,-12.224,1.007,Benxi,China,40.99N,123.55E
2/1/2013,-8.242,0.471,Benxi,China,40.99N,123.55E
3/1/2013,-0.14,0.872,Benxi,China,40.99N,123.55E
4/1/2013,6.294,0.58,Benxi,China,40.99N,123.55E
5/1/2013,17.472,0.892,Benxi,China,40.99N,123.55E
6/1/2013,21.502,0.511,Benxi,China,40.99N,123.55E
7/1/2013,24.933,0.545,Benxi,China,40.99N,123.55E
8/1/2013,24.844,0.537,Benxi,China,40.99N,123.55E
9/1/2013,,,Benxi,China,40.99N,123.55E
1/1/2012,3.369,0.273,Beppu,Japan,32.95N,131.17E
2/1/2012,4.122,0.238,Beppu,Japan,32.95N,131.17E
3/1/2012,9.145,0.195,Beppu,Japan,32.95N,131.17E
4/1/2012,14.867,0.264,Beppu,Japan,32.95N,131.17E
5/1/2012,19.355,0.176,Beppu,Japan,32.95N,131.17E
6/1/2012,22.031,0.234,Beppu,Japan,32.95N,131.17E
7/1/2012,26.779,0.209,Beppu,Japan,32.95N,131.17E
8/1/2012,27.661,0.41,Beppu,Japan,32.95N,131.17E
9/1/2012,23.233,0.368,Beppu,Japan,32.95N,131.17E
10/1/2012,17.332,0.283,Beppu,Japan,32.95N,131.17E
11/1/2012,10.41,0.225,Beppu,Japan,32.95N,131.17E
12/1/2012,4.622,0.396,Beppu,Japan,32.95N,131.17E
1/1/2013,3.227,0.267,Beppu,Japan,32.95N,131.17E
2/1/2013,5.691,0.243,Beppu,Japan,32.95N,131.17E
3/1/2013,10.8,0.283,Beppu,Japan,32.95N,131.17E
4/1/2013,13.6,0.218,Beppu,Japan,32.95N,131.17E
5/1/2013,19.492,0.214,Beppu,Japan,32.95N,131.17E
6/1/2013,22.78,0.422,Beppu,Japan,32.95N,131.17E
7/1/2013,28.215,0.391,Beppu,Japan,32.95N,131.17E
8/1/2013,28.626,0.483,Beppu,Japan,32.95N,131.17E
9/1/2013,,,Beppu,Japan,32.95N,131.17E
1/1/2012,23.548,0.674,Berbera,Somalia,10.45N,45.00E
2/1/2012,23.772,0.407,Berbera,Somalia,10.45N,45.00E
3/1/2012,25.145,0.651,Berbera,Somalia,10.45N,45.00E
4/1/2012,27.49,0.463,Berbera,Somalia,10.45N,45.00E
5/1/2012,30.094,0.648,Berbera,Somalia,10.45N,45.00E
6/1/2012,33.304,0.721,Berbera,Somalia,10.45N,45.00E
7/1/2012,33.609,1.872,Berbera,Somalia,10.45N,45.00E
8/1/2012,33.925,1.64,Berbera,Somalia,10.45N,45.00E
9/1/2012,32.354,0.765,Berbera,Somalia,10.45N,45.00E
10/1/2012,28.472,0.862,Berbera,Somalia,10.45N,45.00E
11/1/2012,25.755,1.053,Berbera,Somalia,10.45N,45.00E
12/1/2012,24.518,0.655,Berbera,Somalia,10.45N,45.00E
1/1/2013,23.807,0.734,Berbera,Somalia,10.45N,45.00E
2/1/2013,24.51,1.472,Berbera,Somalia,10.45N,45.00E
3/1/2013,25.891,1.086,Berbera,Somalia,10.45N,45.00E
4/1/2013,28.77,0.584,Berbera,Somalia,10.45N,45.00E
5/1/2013,31.146,0.765,Berbera,Somalia,10.45N,45.00E
6/1/2013,32.464,1.8,Berbera,Somalia,10.45N,45.00E
7/1/2013,32.924,0.927,Berbera,Somalia,10.45N,45.00E
8/1/2013,33.263,2.951,Berbera,Somalia,10.45N,45.00E
9/1/2013,,,Berbera,Somalia,10.45N,45.00E
1/1/2012,-13.612,0.274,Berezniki,Russia,58.66N,55.38E
2/1/2012,-15.041,0.428,Berezniki,Russia,58.66N,55.38E
3/1/2012,-5.459,0.258,Berezniki,Russia,58.66N,55.38E
4/1/2012,7.161,0.27,Berezniki,Russia,58.66N,55.38E
5/1/2012,11.996,0.446,Berezniki,Russia,58.66N,55.38E
6/1/2012,17.67,0.315,Berezniki,Russia,58.66N,55.38E
7/1/2012,19.142,0.23,Berezniki,Russia,58.66N,55.38E
8/1/2012,15.858,0.408,Berezniki,Russia,58.66N,55.38E
9/1/2012,10.522,0.296,Berezniki,Russia,58.66N,55.38E
10/1/2012,3.619,1.298,Berezniki,Russia,58.66N,55.38E
11/1/2012,-3.341,0.896,Berezniki,Russia,58.66N,55.38E
12/1/2012,-16.727,1.466,Berezniki,Russia,58.66N,55.38E
1/1/2013,-15.645,0.991,Berezniki,Russia,58.66N,55.38E
2/1/2013,-8.821,1.051,Berezniki,Russia,58.66N,55.38E
3/1/2013,-11.285,0.307,Berezniki,Russia,58.66N,55.38E
4/1/2013,3.193,0.87,Berezniki,Russia,58.66N,55.38E
5/1/2013,9.976,0.301,Berezniki,Russia,58.66N,55.38E
6/1/2013,17.259,0.594,Berezniki,Russia,58.66N,55.38E
7/1/2013,18.82,0.499,Berezniki,Russia,58.66N,55.38E
8/1/2013,15.736,0.723,Berezniki,Russia,58.66N,55.38E
9/1/2013,,,Berezniki,Russia,58.66N,55.38E
1/1/2012,-0.561,0.658,Bergamo,Italy,45.81N,10.38E
2/1/2012,-1.583,0.54,Bergamo,Italy,45.81N,10.38E
3/1/2012,8.888,0.333,Bergamo,Italy,45.81N,10.38E
4/1/2012,9.415,0.423,Bergamo,Italy,45.81N,10.38E
5/1/2012,14.825,0.348,Bergamo,Italy,45.81N,10.38E
6/1/2012,19.392,0.366,Bergamo,Italy,45.81N,10.38E
7/1/2012,21.293,0.491,Bergamo,Italy,45.81N,10.38E
8/1/2012,21.865,0.347,Bergamo,Italy,45.81N,10.38E
9/1/2012,16.511,0.801,Bergamo,Italy,45.81N,10.38E
10/1/2012,11.259,0.215,Bergamo,Italy,45.81N,10.38E
11/1/2012,6.822,0.467,Bergamo,Italy,45.81N,10.38E
12/1/2012,0.059,0.408,Bergamo,Italy,45.81N,10.38E
1/1/2013,0.415,0.439,Bergamo,Italy,45.81N,10.38E
2/1/2013,-0.27,0.749,Bergamo,Italy,45.81N,10.38E
3/1/2013,4.42,0.289,Bergamo,Italy,45.81N,10.38E
4/1/2013,10.096,0.509,Bergamo,Italy,45.81N,10.38E
5/1/2013,13.17,0.487,Bergamo,Italy,45.81N,10.38E
6/1/2013,18.185,0.62,Bergamo,Italy,45.81N,10.38E
7/1/2013,22.135,0.835,Bergamo,Italy,45.81N,10.38E
8/1/2013,20.514,0.812,Bergamo,Italy,45.81N,10.38E
9/1/2013,,,Bergamo,Italy,45.81N,10.38E
1/1/2012,-4.49,0.462,Bergen,Norway,60.27N,6.49E
2/1/2012,-3.915,0.382,Bergen,Norway,60.27N,6.49E
3/1/2012,0.882,0.675,Bergen,Norway,60.27N,6.49E
4/1/2012,0.152,0.534,Bergen,Norway,60.27N,6.49E
5/1/2012,5.822,0.646,Bergen,Norway,60.27N,6.49E
6/1/2012,8.263,0.559,Bergen,Norway,60.27N,6.49E
7/1/2012,11.07,0.611,Bergen,Norway,60.27N,6.49E
8/1/2012,11.227,0.428,Bergen,Norway,60.27N,6.49E
9/1/2012,6.065,0.257,Bergen,Norway,60.27N,6.49E
10/1/2012,1.023,0.298,Bergen,Norway,60.27N,6.49E
11/1/2012,-0.462,0.374,Bergen,Norway,60.27N,6.49E
12/1/2012,-7.99,0.554,Bergen,Norway,60.27N,6.49E
1/1/2013,-7.016,0.443,Bergen,Norway,60.27N,6.49E
2/1/2013,-6.261,0.343,Bergen,Norway,60.27N,6.49E
3/1/2013,-5.792,0.283,Bergen,Norway,60.27N,6.49E
4/1/2013,-0.519,0.4,Bergen,Norway,60.27N,6.49E
5/1/2013,6.916,0.373,Bergen,Norway,60.27N,6.49E
6/1/2013,9.664,0.422,Bergen,Norway,60.27N,6.49E
7/1/2013,12.324,0.291,Bergen,Norway,60.27N,6.49E
8/1/2013,11.259,0.363,Bergen,Norway,60.27N,6.49E
9/1/2013,,,Bergen,Norway,60.27N,6.49E
1/1/2012,3.466,0.266,Bergisch Gladbach,Germany,50.63N,6.34E
2/1/2012,-0.975,0.182,Bergisch Gladbach,Germany,50.63N,6.34E
3/1/2012,8.16,0.224,Bergisch Gladbach,Germany,50.63N,6.34E
4/1/2012,8,0.263,Bergisch Gladbach,Germany,50.63N,6.34E
5/1/2012,14.508,0.214,Bergisch Gladbach,Germany,50.63N,6.34E
6/1/2012,15.101,0.449,Bergisch Gladbach,Germany,50.63N,6.34E
7/1/2012,17.346,0.239,Bergisch Gladbach,Germany,50.63N,6.34E
8/1/2012,18.959,0.28,Bergisch Gladbach,Germany,50.63N,6.34E
9/1/2012,13.822,0.275,Bergisch Gladbach,Germany,50.63N,6.34E
10/1/2012,9.644,0.242,Bergisch Gladbach,Germany,50.63N,6.34E
11/1/2012,5.905,0.242,Bergisch Gladbach,Germany,50.63N,6.34E
12/1/2012,3.526,0.327,Bergisch Gladbach,Germany,50.63N,6.34E
1/1/2013,0.904,0.246,Bergisch Gladbach,Germany,50.63N,6.34E
2/1/2013,0.121,0.156,Bergisch Gladbach,Germany,50.63N,6.34E
3/1/2013,1.834,0.155,Bergisch Gladbach,Germany,50.63N,6.34E
4/1/2013,8.374,0.199,Bergisch Gladbach,Germany,50.63N,6.34E
5/1/2013,11.463,0.235,Bergisch Gladbach,Germany,50.63N,6.34E
6/1/2013,15.589,0.247,Bergisch Gladbach,Germany,50.63N,6.34E
7/1/2013,19.869,0.28,Bergisch Gladbach,Germany,50.63N,6.34E
8/1/2013,18.098,0.338,Bergisch Gladbach,Germany,50.63N,6.34E
9/1/2013,,,Bergisch Gladbach,Germany,50.63N,6.34E
1/1/2012,9.993,0.625,Berkeley,United States,37.78N,122.03W
2/1/2012,11.116,0.405,Berkeley,United States,37.78N,122.03W
3/1/2012,11.503,0.326,Berkeley,United States,37.78N,122.03W
4/1/2012,14.15,0.398,Berkeley,United States,37.78N,122.03W
5/1/2012,16.555,0.255,Berkeley,United States,37.78N,122.03W
6/1/2012,18.482,0.373,Berkeley,United States,37.78N,122.03W
7/1/2012,19.632,0.488,Berkeley,United States,37.78N,122.03W
8/1/2012,20.531,0.252,Berkeley,United States,37.78N,122.03W
9/1/2012,19.045,0.543,Berkeley,United States,37.78N,122.03W
10/1/2012,17.295,0.278,Berkeley,United States,37.78N,122.03W
11/1/2012,13.367,0.238,Berkeley,United States,37.78N,122.03W
12/1/2012,8.95,0.37,Berkeley,United States,37.78N,122.03W
1/1/2013,8.32,0.278,Berkeley,United States,37.78N,122.03W
2/1/2013,10.229,0.494,Berkeley,United States,37.78N,122.03W
3/1/2013,13.506,0.325,Berkeley,United States,37.78N,122.03W
4/1/2013,15.996,0.419,Berkeley,United States,37.78N,122.03W
5/1/2013,17.434,0.327,Berkeley,United States,37.78N,122.03W
6/1/2013,19.759,0.338,Berkeley,United States,37.78N,122.03W
7/1/2013,20.657,0.36,Berkeley,United States,37.78N,122.03W
8/1/2013,19.731,0.522,Berkeley,United States,37.78N,122.03W
9/1/2013,20.471,0.826,Berkeley,United States,37.78N,122.03W
1/1/2012,2.17,0.384,Berlin,Germany,52.24N,13.14E
2/1/2012,-1.944,0.265,Berlin,Germany,52.24N,13.14E
3/1/2012,7.79,0.238,Berlin,Germany,52.24N,13.14E
4/1/2012,9.474,0.348,Berlin,Germany,52.24N,13.14E
5/1/2012,15.657,0.287,Berlin,Germany,52.24N,13.14E
6/1/2012,16.427,0.428,Berlin,Germany,52.24N,13.14E
7/1/2012,19.156,0.365,Berlin,Germany,52.24N,13.14E
8/1/2012,19.408,0.298,Berlin,Germany,52.24N,13.14E
9/1/2012,15.165,0.284,Berlin,Germany,52.24N,13.14E
10/1/2012,9.485,0.203,Berlin,Germany,52.24N,13.14E
11/1/2012,5.785,0.208,Berlin,Germany,52.24N,13.14E
12/1/2012,0.999,0.293,Berlin,Germany,52.24N,13.14E
1/1/2013,0.113,0.285,Berlin,Germany,52.24N,13.14E
2/1/2013,0.314,0.26,Berlin,Germany,52.24N,13.14E
3/1/2013,-0.391,0.291,Berlin,Germany,52.24N,13.14E
4/1/2013,9.088,0.295,Berlin,Germany,52.24N,13.14E
5/1/2013,14.139,0.196,Berlin,Germany,52.24N,13.14E
6/1/2013,17.473,0.236,Berlin,Germany,52.24N,13.14E
7/1/2013,20.901,0.161,Berlin,Germany,52.24N,13.14E
8/1/2013,19.335,0.265,Berlin,Germany,52.24N,13.14E
9/1/2013,,,Berlin,Germany,52.24N,13.14E
1/1/2012,0.465,0.428,Bern,Switzerland,47.42N,8.29E
2/1/2012,-5.139,0.177,Bern,Switzerland,47.42N,8.29E
3/1/2012,5.784,0.384,Bern,Switzerland,47.42N,8.29E
4/1/2012,7.014,0.288,Bern,Switzerland,47.42N,8.29E
5/1/2012,12.676,0.255,Bern,Switzerland,47.42N,8.29E
6/1/2012,15.177,0.28,Bern,Switzerland,47.42N,8.29E
7/1/2012,16.395,0.463,Bern,Switzerland,47.42N,8.29E
8/1/2012,17.832,0.325,Bern,Switzerland,47.42N,8.29E
9/1/2012,12.714,0.38,Bern,Switzerland,47.42N,8.29E
10/1/2012,8.027,0.338,Bern,Switzerland,47.42N,8.29E
11/1/2012,4.335,0.417,Bern,Switzerland,47.42N,8.29E
12/1/2012,0.194,0.494,Bern,Switzerland,47.42N,8.29E
1/1/2013,-0.797,0.294,Bern,Switzerland,47.42N,8.29E
2/1/2013,-2.845,0.378,Bern,Switzerland,47.42N,8.29E
3/1/2013,0.932,0.498,Bern,Switzerland,47.42N,8.29E
4/1/2013,7.1,0.358,Bern,Switzerland,47.42N,8.29E
5/1/2013,9.4,0.396,Bern,Switzerland,47.42N,8.29E
6/1/2013,14.444,0.388,Bern,Switzerland,47.42N,8.29E
7/1/2013,18.658,0.231,Bern,Switzerland,47.42N,8.29E
8/1/2013,16.657,0.49,Bern,Switzerland,47.42N,8.29E
9/1/2013,,,Bern,Switzerland,47.42N,8.29E
1/1/2012,23.262,0.547,Bertoua,Cameroon,4.02N,13.66E
2/1/2012,24.609,0.531,Bertoua,Cameroon,4.02N,13.66E
3/1/2012,25.74,0.48,Bertoua,Cameroon,4.02N,13.66E
4/1/2012,25.112,0.544,Bertoua,Cameroon,4.02N,13.66E
5/1/2012,24.185,0.421,Bertoua,Cameroon,4.02N,13.66E
6/1/2012,23.571,0.656,Bertoua,Cameroon,4.02N,13.66E
7/1/2012,22.919,0.496,Bertoua,Cameroon,4.02N,13.66E
8/1/2012,23.517,0.597,Bertoua,Cameroon,4.02N,13.66E
9/1/2012,23.637,0.525,Bertoua,Cameroon,4.02N,13.66E
10/1/2012,23.437,0.603,Bertoua,Cameroon,4.02N,13.66E
11/1/2012,23.901,0.575,Bertoua,Cameroon,4.02N,13.66E
12/1/2012,23.589,0.38,Bertoua,Cameroon,4.02N,13.66E
1/1/2013,24.249,0.618,Bertoua,Cameroon,4.02N,13.66E
2/1/2013,25.487,0.804,Bertoua,Cameroon,4.02N,13.66E
3/1/2013,25.001,0.742,Bertoua,Cameroon,4.02N,13.66E
4/1/2013,24.593,0.706,Bertoua,Cameroon,4.02N,13.66E
5/1/2013,24.24,0.921,Bertoua,Cameroon,4.02N,13.66E
6/1/2013,23.913,0.431,Bertoua,Cameroon,4.02N,13.66E
7/1/2013,23.271,0.346,Bertoua,Cameroon,4.02N,13.66E
8/1/2013,23.121,0.381,Bertoua,Cameroon,4.02N,13.66E
9/1/2013,,,Bertoua,Cameroon,4.02N,13.66E
1/1/2012,2.751,0.451,Besançon,France,47.42N,5.92E
2/1/2012,-2.25,0.217,Besançon,France,47.42N,5.92E
3/1/2012,8.49,0.326,Besançon,France,47.42N,5.92E
4/1/2012,8.575,0.22,Besançon,France,47.42N,5.92E
5/1/2012,14.159,0.23,Besançon,France,47.42N,5.92E
6/1/2012,16.483,0.268,Besançon,France,47.42N,5.92E
7/1/2012,17.905,0.344,Besançon,France,47.42N,5.92E
8/1/2012,19.495,0.747,Besançon,France,47.42N,5.92E
9/1/2012,14.547,0.363,Besançon,France,47.42N,5.92E
10/1/2012,10.275,0.231,Besançon,France,47.42N,5.92E
11/1/2012,5.885,0.206,Besançon,France,47.42N,5.92E
12/1/2012,2.771,0.667,Besançon,France,47.42N,5.92E
1/1/2013,1,0.2,Besançon,France,47.42N,5.92E
2/1/2013,-0.325,0.276,Besançon,France,47.42N,5.92E
3/1/2013,3.344,0.402,Besançon,France,47.42N,5.92E
4/1/2013,8.968,0.288,Besançon,France,47.42N,5.92E
5/1/2013,10.677,0.249,Besançon,France,47.42N,5.92E
6/1/2013,16.004,0.329,Besançon,France,47.42N,5.92E
7/1/2013,20.603,0.24,Besançon,France,47.42N,5.92E
8/1/2013,18.424,0.425,Besançon,France,47.42N,5.92E
9/1/2013,,,Besançon,France,47.42N,5.92E
1/1/2012,20.482,0.496,Bethal,South Africa,26.52S,28.66E
2/1/2012,20.957,0.443,Bethal,South Africa,26.52S,28.66E
3/1/2012,19.097,0.426,Bethal,South Africa,26.52S,28.66E
4/1/2012,14.713,0.314,Bethal,South Africa,26.52S,28.66E
5/1/2012,13.32,0.486,Bethal,South Africa,26.52S,28.66E
6/1/2012,9.224,0.41,Bethal,South Africa,26.52S,28.66E
7/1/2012,9.036,0.593,Bethal,South Africa,26.52S,28.66E
8/1/2012,12.859,0.636,Bethal,South Africa,26.52S,28.66E
9/1/2012,14.771,0.433,Bethal,South Africa,26.52S,28.66E
10/1/2012,17.829,0.884,Bethal,South Africa,26.52S,28.66E
11/1/2012,19.05,0.638,Bethal,South Africa,26.52S,28.66E
12/1/2012,19.354,0.628,Bethal,South Africa,26.52S,28.66E
1/1/2013,20.673,0.779,Bethal,South Africa,26.52S,28.66E
2/1/2013,20.939,1.106,Bethal,South Africa,26.52S,28.66E
3/1/2013,19.033,0.815,Bethal,South Africa,26.52S,28.66E
4/1/2013,15.075,0.337,Bethal,South Africa,26.52S,28.66E
5/1/2013,12.154,0.271,Bethal,South Africa,26.52S,28.66E
6/1/2013,9.982,0.435,Bethal,South Africa,26.52S,28.66E
7/1/2013,9.755,1.226,Bethal,South Africa,26.52S,28.66E
8/1/2013,12.214,0.531,Bethal,South Africa,26.52S,28.66E
9/1/2013,,,Bethal,South Africa,26.52S,28.66E
1/1/2012,22.278,0.202,Betim,Brazil,20.09S,44.36W
2/1/2012,23.842,0.361,Betim,Brazil,20.09S,44.36W
3/1/2012,23.299,0.244,Betim,Brazil,20.09S,44.36W
4/1/2012,22.683,0.212,Betim,Brazil,20.09S,44.36W
5/1/2012,19.47,0.17,Betim,Brazil,20.09S,44.36W
6/1/2012,20.333,0.375,Betim,Brazil,20.09S,44.36W
7/1/2012,19.442,0.375,Betim,Brazil,20.09S,44.36W
8/1/2012,19.983,0.852,Betim,Brazil,20.09S,44.36W
9/1/2012,22.683,0.303,Betim,Brazil,20.09S,44.36W
10/1/2012,24.13,0.762,Betim,Brazil,20.09S,44.36W
11/1/2012,23.033,0.384,Betim,Brazil,20.09S,44.36W
12/1/2012,24.762,1.071,Betim,Brazil,20.09S,44.36W
1/1/2013,23.094,0.377,Betim,Brazil,20.09S,44.36W
2/1/2013,24.088,0.943,Betim,Brazil,20.09S,44.36W
3/1/2013,23.435,0.466,Betim,Brazil,20.09S,44.36W
4/1/2013,21.706,0.761,Betim,Brazil,20.09S,44.36W
5/1/2013,20.316,0.412,Betim,Brazil,20.09S,44.36W
6/1/2013,19.97,0.554,Betim,Brazil,20.09S,44.36W
7/1/2013,19.498,0.498,Betim,Brazil,20.09S,44.36W
8/1/2013,20.582,0.442,Betim,Brazil,20.09S,44.36W
9/1/2013,,,Betim,Brazil,20.09S,44.36W
1/1/2012,15.303,0.303,Bettiah,India,26.52N,84.18E
2/1/2012,18.973,0.384,Bettiah,India,26.52N,84.18E
3/1/2012,23.943,0.575,Bettiah,India,26.52N,84.18E
4/1/2012,29.348,0.454,Bettiah,India,26.52N,84.18E
5/1/2012,32.592,0.534,Bettiah,India,26.52N,84.18E
6/1/2012,33.425,0.401,Bettiah,India,26.52N,84.18E
7/1/2012,29.536,0.833,Bettiah,India,26.52N,84.18E
8/1/2012,29.728,0.525,Bettiah,India,26.52N,84.18E
9/1/2012,29.104,0.414,Bettiah,India,26.52N,84.18E
10/1/2012,25.633,0.372,Bettiah,India,26.52N,84.18E
11/1/2012,20.506,0.88,Bettiah,India,26.52N,84.18E
12/1/2012,16.509,0.997,Bettiah,India,26.52N,84.18E
1/1/2013,14.277,0.811,Bettiah,India,26.52N,84.18E
2/1/2013,18.859,0.476,Bettiah,India,26.52N,84.18E
3/1/2013,24.226,0.362,Bettiah,India,26.52N,84.18E
4/1/2013,28.506,0.457,Bettiah,India,26.52N,84.18E
5/1/2013,31.584,0.656,Bettiah,India,26.52N,84.18E
6/1/2013,30.686,0.491,Bettiah,India,26.52N,84.18E
7/1/2013,30.097,0.458,Bettiah,India,26.52N,84.18E
8/1/2013,29.791,0.37,Bettiah,India,26.52N,84.18E
9/1/2013,,,Bettiah,India,26.52N,84.18E
1/1/2012,24.879,0.237,Bhadravati,India,13.66N,75.14E
2/1/2012,26.5,0.238,Bhadravati,India,13.66N,75.14E
3/1/2012,28.311,0.391,Bhadravati,India,13.66N,75.14E
4/1/2012,28.877,0.542,Bhadravati,India,13.66N,75.14E
5/1/2012,28.558,0.263,Bhadravati,India,13.66N,75.14E
6/1/2012,25.977,0.506,Bhadravati,India,13.66N,75.14E
7/1/2012,25.067,0.337,Bhadravati,India,13.66N,75.14E
8/1/2012,24.747,0.262,Bhadravati,India,13.66N,75.14E
9/1/2012,25.222,0.2,Bhadravati,India,13.66N,75.14E
10/1/2012,25.938,0.485,Bhadravati,India,13.66N,75.14E
11/1/2012,25.632,0.247,Bhadravati,India,13.66N,75.14E
12/1/2012,25.759,0.402,Bhadravati,India,13.66N,75.14E
1/1/2013,25.755,0.328,Bhadravati,India,13.66N,75.14E
2/1/2013,27.06,0.672,Bhadravati,India,13.66N,75.14E
3/1/2013,28.909,0.411,Bhadravati,India,13.66N,75.14E
4/1/2013,29.312,0.707,Bhadravati,India,13.66N,75.14E
5/1/2013,29.064,0.322,Bhadravati,India,13.66N,75.14E
6/1/2013,24.973,0.397,Bhadravati,India,13.66N,75.14E
7/1/2013,24.017,0.541,Bhadravati,India,13.66N,75.14E
8/1/2013,24.458,0.324,Bhadravati,India,13.66N,75.14E
9/1/2013,,,Bhadravati,India,13.66N,75.14E
1/1/2012,18.815,0.286,Bhadreswar,India,23.31N,88.25E
2/1/2012,22.408,0.138,Bhadreswar,India,23.31N,88.25E
3/1/2012,27.878,0.186,Bhadreswar,India,23.31N,88.25E
4/1/2012,30.299,0.404,Bhadreswar,India,23.31N,88.25E
5/1/2012,32.232,0.346,Bhadreswar,India,23.31N,88.25E
6/1/2012,31.959,0.624,Bhadreswar,India,23.31N,88.25E
7/1/2012,29.68,0.465,Bhadreswar,India,23.31N,88.25E
8/1/2012,29.762,0.499,Bhadreswar,India,23.31N,88.25E
9/1/2012,29.653,0.524,Bhadreswar,India,23.31N,88.25E
10/1/2012,27.427,0.668,Bhadreswar,India,23.31N,88.25E
11/1/2012,23.487,0.298,Bhadreswar,India,23.31N,88.25E
12/1/2012,19.621,0.642,Bhadreswar,India,23.31N,88.25E
1/1/2013,17.757,0.419,Bhadreswar,India,23.31N,88.25E
2/1/2013,21.982,0.489,Bhadreswar,India,23.31N,88.25E
3/1/2013,27.702,0.439,Bhadreswar,India,23.31N,88.25E
4/1/2013,30.435,0.251,Bhadreswar,India,23.31N,88.25E
5/1/2013,30.921,0.241,Bhadreswar,India,23.31N,88.25E
6/1/2013,30.618,0.604,Bhadreswar,India,23.31N,88.25E
7/1/2013,30,0.447,Bhadreswar,India,23.31N,88.25E
8/1/2013,29.539,0.378,Bhadreswar,India,23.31N,88.25E
9/1/2013,,,Bhadreswar,India,23.31N,88.25E
1/1/2012,16.944,0.256,Bhagalpur,India,24.92N,86.90E
2/1/2012,20.898,0.128,Bhagalpur,India,24.92N,86.90E
3/1/2012,26.261,0.303,Bhagalpur,India,24.92N,86.90E
4/1/2012,30.439,0.628,Bhagalpur,India,24.92N,86.90E
5/1/2012,33.005,0.926,Bhagalpur,India,24.92N,86.90E
6/1/2012,32.601,0.671,Bhagalpur,India,24.92N,86.90E
7/1/2012,29.381,0.559,Bhagalpur,India,24.92N,86.90E
8/1/2012,29.739,0.377,Bhagalpur,India,24.92N,86.90E
9/1/2012,29.332,0.333,Bhagalpur,India,24.92N,86.90E
10/1/2012,26.723,0.605,Bhagalpur,India,24.92N,86.90E
11/1/2012,22.115,0.529,Bhagalpur,India,24.92N,86.90E
12/1/2012,18.305,0.673,Bhagalpur,India,24.92N,86.90E
1/1/2013,15.931,0.336,Bhagalpur,India,24.92N,86.90E
2/1/2013,20.561,0.353,Bhagalpur,India,24.92N,86.90E
3/1/2013,26.236,0.373,Bhagalpur,India,24.92N,86.90E
4/1/2013,29.858,0.292,Bhagalpur,India,24.92N,86.90E
5/1/2013,31.456,0.418,Bhagalpur,India,24.92N,86.90E
6/1/2013,30.929,0.545,Bhagalpur,India,24.92N,86.90E
7/1/2013,30.19,0.354,Bhagalpur,India,24.92N,86.90E
